,author_id,created_at,geo,id,text,withheld
65,58443692,2021-07-30 23:49:00+00:00,,1421256545246003201,"وفي متن الخبر وفقاً لكلام وزيرة الصحة حتفهم ان الرقم ده تقسمه علي 2 بواقع انه جرعتين لكل مواطن فيبقي المفترض يتم تطعيم 83 مليون مواطن :)  ( تناسوا هنا ان جونسون جرعة واحدة )
  #لقاح_كورونا",
66,58443692,2021-07-30 23:49:00+00:00,,1421256543706755077,"ثانياً الأرقام غريبة شوية بيقولك  :
20 مليون جرعة من لقاح جونسون
2.4 مليون جرعة من لقاح فايزر 
35.6 مليون جرعة لقاح استرازنيكا
20 مليون جرعة من لقاح سبوتنيك
مليون جرعة من لقاح سينوفاك المصنع في مصر
مواد خام تكفي لصنع 70 مليون جرعة سينوفاك
المجموع: 149 مليون جرعة 
#لقاح_كورونا",
67,58443692,2021-07-30 23:48:59+00:00,,1421256542175772675,"عندي شوية تعليقات علي الخبر ده : 
افتتاح مراكز تطعيم كورونا للمسافرين للخارج غدا.. والموعد خلال 72 ساعة
اولاً المراكز حيتم افتتاحها وأساساً لسة الجرعات موصلتش ..
كل الجرعات منتظر وصولها علي مدار شهر 8 كله 
#لقاح_كورونا 

https://t.co/ia0FF6aVCC",
68,721416255,2021-07-30 23:48:58+00:00,,1421256536903626752,"📌 من الخاص 📩 :
السلام عليكم 
كيف اقدر اقدم على تنظيم بمركز لقاحات كورونا ؟",
69,1115364889957216258,2021-07-30 23:48:52+00:00,,1421256509963526145,@Co___oP مايك ميتشل بطل فيلم The Gladiator توفي بنوبة قلبية وليس بسبب لقاحات لتصحيح المعلومية! https://t.co/9G8NwJgDlz,
70,161418081,2021-07-30 23:48:37+00:00,,1421256449121005569,"RT @SaudiNews50: التعليم للمعلمين والمعلمات:

أنتم قدوة للطلاب..بادروا في أخذ لقاح كورونا لتكون العودة للمدراس آمنة.",
71,1388988366247575559,2021-07-30 23:48:35+00:00,,1421256441210544130,"القبس قاعدة تضرب عصفورين بحجر.
دعاية 💉 لقاحات ودعاية 💉 شي ثاني...
💵💵💰 https://t.co/IlFTT2b0JK",
72,2515075177,2021-07-30 23:48:24+00:00,,1421256393135362051,"@0iRod0 @to20m_non @Eyaaaad ايش قاعد تقول انت 
اللقاح تاخذه مرة بالعمر ويجيك مناعة من المرض 
مثل الحصبة و الجدري و شلل الاطفال و الدرن و الالتهاب الكبدي و و و و 
ما فيه لقاح تاخذه و ترجع تصاب منه 
ولقاح ال mRNA المزعوم ما هو لقاح 
او فيروس مضعّف 
هذا علاج جيني تجريبي حتى عام 2023 
جُرّب على الحيوانات وماتت",
73,1309462713630945280,2021-07-30 23:48:22+00:00,,1421256386516852739,"RT @fkfkfkall: #لا_للتطعيم_الاجباري79 
@assiriama
@drmohka
بذمتكم ليوم القيامه كل من تضرر من اللقاح
تجبرونا على لقاح لافائده منه ولامبرر لك…",
74,1039142166558400513,2021-07-30 23:48:19+00:00,,1421256373766131717,"RT @sajir_one: 🔴 أهالي السر (26 مركز)يطالبون مستشفى الدوادمي العام
بإفتتاح مركز لقاحات كوفيد_19 في مستشفى ساجر العام 
تحقيقاً للمصلحة العام…",
